"EUROVALOR ESTABILIDAD, FI",4257,30/07/2010,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EUROVALOR ESTADOS UNIDOS, FI",2443,26/07/2001,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EUROVALOR EUROPA DEL ESTE, FI",2294,05/01/2001,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EUROVALOR EUROPA, FI",2444,26/07/2001,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EUROVALOR FONDEPOSITO PLUS, FI",4019,23/05/2008,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EUROVALOR GLOBAL CONVERTIBLES, FI",3954,18/01/2008,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EUROVALOR IBEROAMERICA, FI",2295,05/01/2001,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EUROVALOR JAPON, FI",2188,28/07/2000,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EUROVALOR MIXTO-15, FI",756,14/11/1996,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EUROVALOR MIXTO-30, FI",1489,18/06/1998,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EUROVALOR MIXTO-50, FI",1672,15/12/1998,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EUROVALOR MIXTO-70, FI",38,21/01/1987,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EUROVALOR PARTICULARES VOLUMEN, FI",2279,19/12/2000,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EUROVALOR RECURSOS NATURALES, FI",3889,21/09/2007,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EUROVALOR RENTA FIJA CORTO, FI",677,31/07/1996,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EUROVALOR RENTA FIJA, FI",39,21/01/1987,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EUROVALOR RV EMERGENTES GLOBAL, FI",3325,14/12/2005,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EUROVALOR-PATRIMONIO, FI",1311,03/02/1998,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EVO FONDO INTELIGENTE, FI",4978,08/04/2016,57,"GESCONSULT, S.A., S.G.I.I.C.","BANCO INVERSIS, S.A."
"EXTRAFONDO DINAMICO, FI",568,22/05/1995,12,"SANTANDER ASSET MANAGEMENT, S.A., SGIIC","SANTANDER SECURITIES SERVICES, S.A."
"FAV-ARQUITECTOS, FI",2665,17/01/2003,36,"ARQUIGEST, S.A., S.G.I.I.C.",CAJA DE ARQUITECTOS S. COOP. DE CREDITO
"FCS GESTION FLEXIBLE, FI",4789,31/07/2014,113,"NOVO BANCO GESTION, SGIIC, S.A.","NOVO BANCO, S.A., SUCURSAL EN ESPAÑA"
"FIDEFONDO, FI",382,18/01/1993,58,"BANSABADELL INVERSION, S.A., S.G.I.I.C., Sociedad Unipersonal","BANCO DE SABADELL, S.A."
FIMAP FI,4232,14/05/2010,182,"POPULAR GESTION PRIVADA, S.G.I.I.C., S.A.","RBC INVESTOR SERVICES ESPAÑA, S.A."
"FINANCIALFOND, FI",400,19/04/1993,29,"GVC GAESCO GESTIÓN, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"FON FINECO BEST, FI",3382,30/01/2006,132,"G.I.I.C. FINECO, S.A., S.G.I.I.C.","SANTANDER SECURITIES SERVICES, S.A."
"FON FINECO DINERO, FI",3670,16/11/2006,132,"G.I.I.C. FINECO, S.A., S.G.I.I.C.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"FON FINECO EUROLIDER, FI",965,09/05/1997,132,"G.I.I.C. FINECO, S.A., S.G.I.I.C.","SANTANDER SECURITIES SERVICES, S.A."
"FON FINECO GESTION II, FI",3320,02/12/2005,132,"G.I.I.C. FINECO, S.A., S.G.I.I.C.","SANTANDER SECURITIES SERVICES, S.A."
"FON FINECO GESTION, FI",1854,23/06/1999,132,"G.I.I.C. FINECO, S.A., S.G.I.I.C.","SANTANDER SECURITIES SERVICES, S.A."
FON FINECO INTERES FI,4185,04/12/2009,132,"G.I.I.C. FINECO, S.A., S.G.I.I.C.","SANTANDER SECURITIES SERVICES, S.A."
"FON FINECO INVERSION, FI",4846,23/01/2015,132,"G.I.I.C. FINECO, S.A., S.G.I.I.C.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"FON FINECO PATRIMONIO GLOBAL, FI",178,23/03/1990,132,"G.I.I.C. FINECO, S.A., S.G.I.I.C.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"FON FINECO RENTA FIJA INTERNACIONAL, FI",3591,24/10/2006,132,"G.I.I.C. FINECO, S.A., S.G.I.I.C.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"FON FINECO TOP RENTA FIJA, FI",4254,23/07/2010,132,"G.I.I.C. FINECO, S.A., S.G.I.I.C.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"FON FINECO VALOR, FI",2050,13/03/2000,132,"G.I.I.C. FINECO, S.A., S.G.I.I.C.","SANTANDER SECURITIES SERVICES, S.A."
"FONALCALA, FI",276,31/10/1991,137,"GESALCALA, S.A., S.G.I.I.C.","RBC INVESTOR SERVICES ESPAÑA, S.A."
"FONBILBAO ACCIONES, FI",134,17/10/1988,45,"GRUPO CATALANA OCCIDENTE GESTION DE ACTIVOS, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A."
"FONBILBAO CORTO PLAZO, FI",3669,16/11/2006,45,"GRUPO CATALANA OCCIDENTE GESTION DE ACTIVOS, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A."
"FONBILBAO EUROBOLSA, FI",1687,30/12/1998,45,"GRUPO CATALANA OCCIDENTE GESTION DE ACTIVOS, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A."
"FONBILBAO GLOBAL 50, FI",1916,01/10/1999,45,"GRUPO CATALANA OCCIDENTE GESTION DE ACTIVOS, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A."
"FONBILBAO INTERNACIONAL, FI",1284,29/12/1997,45,"GRUPO CATALANA OCCIDENTE GESTION DE ACTIVOS, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A."
"FONBILBAO MIXTO, FI",1285,29/12/1997,45,"GRUPO CATALANA OCCIDENTE GESTION DE ACTIVOS, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A."
"FONBILBAO RENTA FIJA, FI",1914,01/10/1999,45,"GRUPO CATALANA OCCIDENTE GESTION DE ACTIVOS, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A."
"FONBUSA FONDOS, FI",1705,22/01/1999,133,"GESBUSA, S.A., S.G.I.I.C.","CREDIT SUISSE AG, SUCURSAL EN ESPAÑA"
"FONBUSA MIXTO, FI",759,20/11/1996,133,"GESBUSA, S.A., S.G.I.I.C.","CREDIT SUISSE AG, SUCURSAL EN ESPAÑA"
"FONBUSA, FI",216,14/02/1991,133,"GESBUSA, S.A., S.G.I.I.C.","CREDIT SUISSE AG, SUCURSAL EN ESPAÑA"
"FONCAM, FI",659,12/06/1996,126,"GESTIFONSA, S.G.I.I.C., S.A.","BANCO CAMINOS, S.A."
"FONCESS FLEXIBLE, FI",4093,19/12/2008,237,"ANDBANK WEALTH MANAGEMENT, SGIIC, S.A.U.","BANCO INVERSIS, S.A."
"FONDANETO, FI",1175,06/10/1997,12,"SANTANDER ASSET MANAGEMENT, S.A., SGIIC","SANTANDER SECURITIES SERVICES, S.A."
"FONDCOYUNTURA, FI",543,07/02/1995,43,"RENTA 4 GESTORA, S.G.I.I.C., S.A.","RENTA 4 BANCO, S.A."
"FONDEMAR DE INVERSIONES, FI",2915,26/03/2004,43,"RENTA 4 GESTORA, S.G.I.I.C., S.A.","RENTA 4 BANCO, S.A."
"FONDESPAÑA-DUERO RENTA FIJA IMPULSO, FI",4132,08/05/2009,154,"UNIGEST, S.G.I.I.C., S.A.","CECABANK, S.A."
"FONDGESKOA, FI",40,23/01/1987,35,"CREDIT AGRICOLE MERCAGESTION, S.A., SGIIC","BANKOA, S.A."
"FONDGUISSONA GLOBAL BOLSA, FI",1527,16/07/1998,29,"GVC GAESCO GESTIÓN, SGIIC, S.A.","CAJA RURAL DE GUISSONA, SOCIEDAD COOPERATIVA DE CREDITO"
"FONDGUISSONA, FI",394,26/02/1993,29,"GVC GAESCO GESTIÓN, SGIIC, S.A.","CAJA RURAL DE GUISSONA, SOCIEDAD COOPERATIVA DE CREDITO"
"FONDIBAS MIXTO, FI",1115,23/07/1997,113,"NOVO BANCO GESTION, SGIIC, S.A.","NOVO BANCO, S.A., SUCURSAL EN ESPAÑA"
"FONDIBAS, FI",283,21/11/1991,113,"NOVO BANCO GESTION, SGIIC, S.A.","NOVO BANCO, S.A., SUCURSAL EN ESPAÑA"
"FONDINAMICO, FI",4046,18/07/2008,105,"INVERSIS GESTIÓN, S.A., SGIIC","BANCO INVERSIS, S.A."
"FONDITEL ALBATROS, FI",2812,22/07/2003,200,"FONDITEL GESTION, SGIIC, SA","RBC INVESTOR SERVICES ESPAÑA, S.A."
"FONDITEL DINERO, FI",3722,22/12/2006,200,"FONDITEL GESTION, SGIIC, SA","RBC INVESTOR SERVICES ESPAÑA, S.A."
"FONDITEL LINCE, FI",4942,22/01/2016,200,"FONDITEL GESTION, SGIIC, SA","RBC INVESTOR SERVICES ESPAÑA, S.A."
"FONDITEL RENTA FIJA MIXTA INTERNACIONAL, FI",2813,22/07/2003,200,"FONDITEL GESTION, SGIIC, SA","RBC INVESTOR SERVICES ESPAÑA, S.A."
"FONDITEL SMART BETA, FI",4630,12/07/2013,200,"FONDITEL GESTION, SGIIC, SA","RBC INVESTOR SERVICES ESPAÑA, S.A."
"FONDMAPFRE BOLSA AMERICA, FI",1354,06/03/1998,121,"MAPFRE INVERSION DOS, SGIIC, S.A.","MAPFRE INVERSION SOCIEDAD DE VALORES, S.A."
"FONDMAPFRE BOLSA ASIA, FI",2478,11/10/2001,121,"MAPFRE INVERSION DOS, SGIIC, S.A.","MAPFRE INVERSION SOCIEDAD DE VALORES, S.A."
"FONDMAPFRE BOLSA, FI",187,26/07/1990,121,"MAPFRE INVERSION DOS, SGIIC, S.A.","MAPFRE INVERSION SOCIEDAD DE VALORES, S.A."
"FONDMAPFRE DIVERSIFICACION, FI",580,11/07/1995,121,"MAPFRE INVERSION DOS, SGIIC, S.A.","MAPFRE INVERSION SOCIEDAD DE VALORES, S.A."
"FONDMAPFRE DIVIDENDO, FI",532,22/12/1994,121,"MAPFRE INVERSION DOS, SGIIC, S.A.","MAPFRE INVERSION SOCIEDAD DE VALORES, S.A."
"FONDMAPFRE ELECCIÓN DECIDIDA, F.I.",4898,04/09/2015,121,"MAPFRE INVERSION DOS, SGIIC, S.A.","MAPFRE INVERSION SOCIEDAD DE VALORES, S.A."
"FONDMAPFRE ELECCION MODERADA, F.I.",4899,04/09/2015,121,"MAPFRE INVERSION DOS, SGIIC, S.A.","MAPFRE INVERSION SOCIEDAD DE VALORES, S.A."
"FONDMAPFRE ELECCION PRUDENTE, F.I.",4897,04/09/2015,121,"MAPFRE INVERSION DOS, SGIIC, S.A.","MAPFRE INVERSION SOCIEDAD DE VALORES, S.A."
"FONDMAPFRE EMERGENTES, FI",4686,20/12/2013,121,"MAPFRE INVERSION DOS, SGIIC, S.A.","MAPFRE INVERSION SOCIEDAD DE VALORES, S.A."
"FONDMAPFRE ESTRATEGIA 35, FI",381,18/01/1993,121,"MAPFRE INVERSION DOS, SGIIC, S.A.","MAPFRE INVERSION SOCIEDAD DE VALORES, S.A."
"FONDMAPFRE MULTISELECCION, FI",2534,28/12/2001,121,"MAPFRE INVERSION DOS, SGIIC, S.A.","MAPFRE INVERSION SOCIEDAD DE VALORES, S.A."
"FONDMAPFRE RENTA CORTO, FI",380,18/01/1993,121,"MAPFRE INVERSION DOS, SGIIC, S.A.","MAPFRE INVERSION SOCIEDAD DE VALORES, S.A."
"FONDMAPFRE RENTA LARGO, FI",726,23/10/1996,121,"MAPFRE INVERSION DOS, SGIIC, S.A.","MAPFRE INVERSION SOCIEDAD DE VALORES, S.A."
"FONDMAPFRE RENTA MEDIO, FI",190,06/09/1990,121,"MAPFRE INVERSION DOS, SGIIC, S.A.","MAPFRE INVERSION SOCIEDAD DE VALORES, S.A."
"FONDMAPFRE RENTA MIXTO, FI",907,21/03/1997,121,"MAPFRE INVERSION DOS, SGIIC, S.A.","MAPFRE INVERSION SOCIEDAD DE VALORES, S.A."
"FONDMAPFRE RENTADOLAR, FI",4008,09/05/2008,121,"MAPFRE INVERSION DOS, SGIIC, S.A.","MAPFRE INVERSION SOCIEDAD DE VALORES, S.A."
"FONDO 3 DEPOSITO, FI",3739,22/01/2007,128,"IMANTIA CAPITAL, S.G.I.I.C., S.A.","CECABANK, S.A."
"FONDO 3 PATRIMONIO, FI",1171,29/09/1997,128,"IMANTIA CAPITAL, S.G.I.I.C., S.A.","CECABANK, S.A."
"FONDO 3 RENTA FIJA, FI",3606,08/11/2006,128,"IMANTIA CAPITAL, S.G.I.I.C., S.A.","CECABANK, S.A."
"FONDO ARTAC, FI",2314,26/02/2001,12,"SANTANDER ASSET MANAGEMENT, S.A., SGIIC","SANTANDER SECURITIES SERVICES, S.A."
"FONDO DE PERMANENCIA, FI",409,12/07/1993,14,"BBVA ASSET MANAGEMENT, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A."
"FONDO JALON, FI",2841,12/09/2003,12,"SANTANDER ASSET MANAGEMENT, S.A., SGIIC","SANTANDER SECURITIES SERVICES, S.A."
"FONDO LIQUIDEZ, FI",3999,25/04/2008,14,"BBVA ASSET MANAGEMENT, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A."
"FONDO MONETARIO, FI",337,06/07/1992,12,"SANTANDER ASSET MANAGEMENT, S.A., SGIIC","SANTANDER SECURITIES SERVICES, S.A."
"FONDO RENTA FIJA ESPAÑOLA, FI",780,11/12/1996,12,"SANTANDER ASSET MANAGEMENT, S.A., SGIIC","SANTANDER SECURITIES SERVICES, S.A."
"FONDO SENIORS, FI",2622,17/10/2002,126,"GESTIFONSA, S.G.I.I.C., S.A.","BANCO CAMINOS, S.A."
"FONDO URBION, FI",2263,24/11/2000,12,"SANTANDER ASSET MANAGEMENT, S.A., SGIIC","SANTANDER SECURITIES SERVICES, S.A."
"FONDONORTE EUROBOLSA, FI",1606,09/10/1998,9,"GESNORTE, S.A., S.G.I.I.C.","DEUTSCHE BANK, SOCIEDAD ANONIMA ESPAÑOLA"
"FONDONORTE, FI",85,10/11/1987,9,"GESNORTE, S.A., S.G.I.I.C.","DEUTSCHE BANK, SOCIEDAD ANONIMA ESPAÑOLA"
"FONEMPORIUM, FI",205,20/12/1990,182,"POPULAR GESTION PRIVADA, S.G.I.I.C., S.A.","RBC INVESTOR SERVICES ESPAÑA, S.A."
"FONENGIN ISR, FI",354,24/09/1992,193,"CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.","CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO"
"FON-FINECO I, FI",248,04/07/1991,132,"G.I.I.C. FINECO, S.A., S.G.I.I.C.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"FONGRUM, FI",355,24/09/1992,210,"ATL 12 CAPITAL GESTION S.G.I.I.C, S.A.","BANCO INVERSIS, S.A."
"FONMARCH, FI",9,31/03/1986,190,"MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.","BANCA MARCH, S.A."
"FONPROFIT, FI",249,04/07/1991,139,"GESPROFIT, S.A., S.G.I.I.C.","RBC INVESTOR SERVICES ESPAÑA, S.A."
"FONRADAR INTERNACIONAL, FI",994,21/05/1997,29,"GVC GAESCO GESTIÓN, SGIIC, S.A.","SANTANDER SECURITIES SERVICES, S.A."
"FONSGLOBAL RENTA, FI",1475,08/06/1998,29,"GVC GAESCO GESTIÓN, SGIIC, S.A.","BANCO DE SABADELL, S.A."
"FONSVILA-REAL, FI",3803,02/04/2007,29,"GVC GAESCO GESTIÓN, SGIIC, S.A.","SANTANDER SECURITIES SERVICES, S.A."
"FONTALENTO, FI",1046,13/06/1997,34,"MERCHBANC, S.A., S.G.I.I.C.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"FONTIBREFONDO, FI",231,25/04/1991,12,"SANTANDER ASSET MANAGEMENT, S.A., SGIIC","SANTANDER SECURITIES SERVICES, S.A."
"FONVALCEM, FI",243,20/06/1991,237,"ANDBANK WEALTH MANAGEMENT, SGIIC, S.A.U.","BANCO INVERSIS, S.A."
"GEF ALBORAN GLOBAL, FI",4973,18/03/2016,43,"RENTA 4 GESTORA, S.G.I.I.C., S.A.","RENTA 4 BANCO, S.A."
"GESCONSULT CORTO PLAZO, FI",241,14/06/1991,57,"GESCONSULT, S.A., S.G.I.I.C.","BANCO CAMINOS, S.A."
"GESCONSULT CRECIMIENTO, FI",183,28/06/1990,57,"GESCONSULT, S.A., S.G.I.I.C.","BANCO CAMINOS, S.A."
"GESCONSULT LEON VALORES  MIXTO FLEXIBLE, FI",114,07/07/1988,57,"GESCONSULT, S.A., S.G.I.I.C.","BANCO INVERSIS, S.A."
"GESCONSULT RENTA FIJA FLEXIBLE, FI",110,09/06/1988,57,"GESCONSULT, S.A., S.G.I.I.C.","BANCO CAMINOS, S.A."
"GESCONSULT RENTA VARIABLE, FI",336,25/06/1992,57,"GESCONSULT, S.A., S.G.I.I.C.","BANCO CAMINOS, S.A."
"GESCONSULT TALENTO, FI",4483,25/05/2012,57,"GESCONSULT, S.A., S.G.I.I.C.","BANCO INVERSIS, S.A."
"GESCOOPERATIVO DEUDA CORPORATIVA, FI",3186,25/05/2005,140,"GESCOOPERATIVO, S.A., S.G.I.I.C.","BANCO COOPERATIVO ESPAÑOL, S.A."
"GESCOOPERATIVO DEUDA SOBERANA EURO, FI",3780,27/02/2007,140,"GESCOOPERATIVO, S.A., S.G.I.I.C.","BANCO COOPERATIVO ESPAÑOL, S.A."
"GESCOOPERATIVO MULTIESTRATEGIAS ALTERNATIVAS, FI",2932,26/04/2004,140,"GESCOOPERATIVO, S.A., S.G.I.I.C.","BANCO COOPERATIVO ESPAÑOL, S.A."
"GESCOOPERATIVO RENTA FIJA HIGH YIELD, FI",4966,04/03/2016,140,"GESCOOPERATIVO, S.A., S.G.I.I.C.","BANCO COOPERATIVO ESPAÑOL, S.A."
"GESCOOPERATIVO SMALL CAPS EURO, FI",4017,23/05/2008,140,"GESCOOPERATIVO, S.A., S.G.I.I.C.","BANCO COOPERATIVO ESPAÑOL, S.A."
"GESDIVISA, FI",399,19/04/1993,113,"NOVO BANCO GESTION, SGIIC, S.A.","NOVO BANCO, S.A., SUCURSAL EN ESPAÑA"
"GESIURIS BALANCED EURO, FI",2758,14/05/2003,37,"GESIURIS ASSET MANAGEMENT, SGIIC, S.A.","RBC INVESTOR SERVICES ESPAÑA, S.A."
"GESIURIS EQUITY STRATEGIES, FI",4551,01/02/2013,37,"GESIURIS ASSET MANAGEMENT, SGIIC, S.A.","RBC INVESTOR SERVICES ESPAÑA, S.A."
"GESIURIS EURO EQUITIES, FI",2671,17/01/2003,37,"GESIURIS ASSET MANAGEMENT, SGIIC, S.A.","SANTANDER SECURITIES SERVICES, S.A."
"GESIURIS FIXED INCOME SHORT TERM, FI",3454,12/05/2006,37,"GESIURIS ASSET MANAGEMENT, SGIIC, S.A.","RBC INVESTOR SERVICES ESPAÑA, S.A."
"GESIURIS FIXED INCOME, FI",3599,08/11/2006,37,"GESIURIS ASSET MANAGEMENT, SGIIC, S.A.","SANTANDER SECURITIES SERVICES, S.A."
"GESIURIS GLOBAL STRATEGY, FI",3957,25/01/2008,37,"GESIURIS ASSET MANAGEMENT, SGIIC, S.A.","SANTANDER SECURITIES SERVICES, S.A."
"GESIURIS HEALTHCARE, FI",4823,07/11/2014,37,"GESIURIS ASSET MANAGEMENT, SGIIC, S.A.","BANKINTER, S.A."
"GESIURIS IURISFOND, FI",11,16/05/1986,37,"GESIURIS ASSET MANAGEMENT, SGIIC, S.A.","SANTANDER SECURITIES SERVICES, S.A."
"GESIURIS MIXED CONSERVATIVE LONG TERM, FI",4746,09/05/2014,37,"GESIURIS ASSET MANAGEMENT, SGIIC, S.A.","RBC INVESTOR SERVICES ESPAÑA, S.A."
"GESIURIS MIXED CONSERVATIVE, FI",4557,15/02/2013,37,"GESIURIS ASSET MANAGEMENT, SGIIC, S.A.","RBC INVESTOR SERVICES ESPAÑA, S.A."
"GESIURIS PATRIMONIAL, FI",2670,17/01/2003,37,"GESIURIS ASSET MANAGEMENT, SGIIC, S.A.","SANTANDER SECURITIES SERVICES, S.A."
"GESTION BOUTIQUE II, FI",4912,16/10/2015,237,"ANDBANK WEALTH MANAGEMENT, SGIIC, S.A.U.","BANCO INVERSIS, S.A."
"GESTION BOUTIQUE, FI",4622,28/06/2013,237,"ANDBANK WEALTH MANAGEMENT, SGIIC, S.A.U.","BANCO INVERSIS, S.A."
"GESTION DEL CICLO, FI",4784,18/07/2014,37,"GESIURIS ASSET MANAGEMENT, SGIIC, S.A.","RBC INVESTOR SERVICES ESPAÑA, S.A."
"GESTION MULTIPERFIL, FI",4608,24/05/2013,237,"ANDBANK WEALTH MANAGEMENT, SGIIC, S.A.U.","BANCO INVERSIS, S.A."
"GF LYNCE, FI",4470,04/05/2012,113,"NOVO BANCO GESTION, SGIIC, S.A.","NOVO BANCO, S.A., SUCURSAL EN ESPAÑA"
"GLOBAL ALLOCATION, FI",4279,05/11/2010,43,"RENTA 4 GESTORA, S.G.I.I.C., S.A.","RENTA 4 BANCO, S.A."
GLOBAL DIVERSIFICATION FUND FI,4392,11/08/2011,185,"UBS GESTION, S.G.I.I.C., S.A.","UBS BANK, S.A."
"GLOBAL VALUE OPPORTUNITIES, FI",4936,18/12/2015,43,"RENTA 4 GESTORA, S.G.I.I.C., S.A.","RENTA 4 BANCO, S.A."
GLOBAL VALUE SELECTION FI,4305,30/12/2010,185,"UBS GESTION, S.G.I.I.C., S.A.","UBS BANK, S.A."
"GPM GESTION ACTIVA, FI",4991,29/04/2016,105,"INVERSIS GESTIÓN, S.A., SGIIC","BANCO INVERSIS, S.A."
"GREDOS BOLSA EURO, FI",4881,03/07/2015,195,"A&G FONDOS, SGIIC, SA","SANTANDER SECURITIES SERVICES, S.A."
"GREDOS BOLSA INTERNACIONAL, FI",4883,03/07/2015,195,"A&G FONDOS, SGIIC, SA","SANTANDER SECURITIES SERVICES, S.A."
"GREDOS MODERADO, FI",4882,03/07/2015,195,"A&G FONDOS, SGIIC, SA","SANTANDER SECURITIES SERVICES, S.A."
"GVC GAESCO 300 PLACES WORLDWIDE, FI",4709,21/02/2014,29,"GVC GAESCO GESTIÓN, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"GVC GAESCO EUROPA, FI",1474,08/06/1998,29,"GVC GAESCO GESTIÓN, SGIIC, S.A.","BANCO DE SABADELL, S.A."
"GVC GAESCO OPORTUNIDAD EMPRESAS INMOBILIARIAS R.V., FI",4399,29/09/2011,29,"GVC GAESCO GESTIÓN, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"GVC GAESCO RENTA FIJA, FI",16,18/06/1986,29,"GVC GAESCO GESTIÓN, SGIIC, S.A.","BANCO DE SABADELL, S.A."
"GVC GAESCO RENTA VALOR, FI",4607,17/05/2013,29,"GVC GAESCO GESTIÓN, SGIIC, S.A.","BANCO DE SABADELL, S.A."
"GVC GAESCO RETORNO ABSOLUTO, FI",372,16/12/1992,29,"GVC GAESCO GESTIÓN, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"GVC GAESCO SOSTENIBLE ISR, FI",4826,14/11/2014,29,"GVC GAESCO GESTIÓN, SGIIC, S.A.","RBC INVESTOR SERVICES ESPAÑA, S.A."
"GVCGAESCO BOLSALIDER, FI",487,03/05/1994,29,"GVC GAESCO GESTIÓN, SGIIC, S.A.","BANCO DE SABADELL, S.A."
"GVCGAESCO CONSTANTFONS, FI",624,07/03/1996,29,"GVC GAESCO GESTIÓN, SGIIC, S.A.","BANCO DE SABADELL, S.A."
"GVCGAESCO EMERGENTFOND, FI",1964,17/12/1999,29,"GVC GAESCO GESTIÓN, SGIIC, S.A.","BANCO DE SABADELL, S.A."
"GVCGAESCO FONDO DE FONDOS, FI",1174,06/10/1997,29,"GVC GAESCO GESTIÓN, SGIIC, S.A.","BANCO DE SABADELL, S.A."
"GVCGAESCO FONDO FONDTESORO CORTO PLAZO, FI",3659,16/11/2006,29,"GVC GAESCO GESTIÓN, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"GVCGAESCO JAPON, FI",3324,14/12/2005,29,"GVC GAESCO GESTIÓN, SGIIC, S.A.","SANTANDER SECURITIES SERVICES, S.A."
"GVCGAESCO MULTINACIONAL, FI",1963,17/12/1999,29,"GVC GAESCO GESTIÓN, SGIIC, S.A.","BANCO DE SABADELL, S.A."
"GVCGAESCO PATRIMONIALISTA, FI",3887,21/09/2007,29,"GVC GAESCO GESTIÓN, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"GVCGAESCO SMALL CAPS, FI",567,10/05/1995,29,"GVC GAESCO GESTIÓN, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"GVCGAESCO T.F.T., FI",1268,12/12/1997,29,"GVC GAESCO GESTIÓN, SGIIC, S.A.","SANTANDER SECURITIES SERVICES, S.A."
